segmentid,sessionid,segmentindex,audiofilename,duration,proceedingsfile,transcriptionfile,matched,score,language,pos_start,pos_end,proceedings_text,transcription_text,missing_start_word,missing_end_word,wrong_match,wrong_language,low_quality
669277,950,565,Stortinget-20191003-155523_7388000_7417600,29.6,data/proceedings/2019-10-03_proceedings.txt,data/transcriptions/json/2019-10-03_transcription.json,1,0.7741935483870968,bm,67338,67412,"der man skulle se på muligheten for å lease nye stridsvogner og opprettholde en stridsvognskapasitet. Det gjorde regjeringen. Det var ingen muligheter for å lease på det internasjonale markedet, og det er lagt opp til et anskaffelsesløp for stridsvogner fra 2025. Huitfeldt sier at man fikk gjennomslag for helikoptre og stridsvogner. Når det gjaldt helikoptre, skulle regjeringen komme tilbake med en sak til Stortinget der man skulle finne den riktige balansen mellom Rygge og",der man skulle se på muligheten til å lise nye stridsvognen og opprettholde en stridsvongskapasitet det gjorde regjeringa der det var ingen muligheter til å lyse på det internasjonale markedet og det er lagt opp til et anskaffelsesløp for stridsvogner fra to tusen og femogtyve så sier huitfeldt at man fikk gjennomslag for helikoptre og stridsvogne når det gjaldt helikoptre så skulle regjeringa komme tilbake til en sak ved stortinget der man skal finne den riktige balansen mellom rygge og opp,,,,,
175060,260,72,stortinget-20120529-175459_1107100_1136000,28.9,data/proceedings/2012-05-29_proceedings.txt,data/transcriptions/json/2012-05-29_transcription.json,1,0.8941176470588236,bm,50429,50513,"med å tenke nytt, som flere representanter fra Fremskrittspartiet har lansert i dag. Det er det heller ingen andre som er uenig i. Man ser det i kommunene, man ser det i ulike statlige enheter, man ser det ikke minst i de statlige aksjeselskapene. Men jeg tror at vi er tjent med en videre faglig debatt, som etter hvert også kan bli en del av en større politisk debatt. Derfor har Høyre lagt inn merknader om at vi ønsker en debatt om dette velkommen.",med å tenke nytt som flere representanter fra fremskrittspartiet har lansert i dag det er det ingen andre som heller o er uenige om man ser det i kommunene man ser de ulike statlige enheter man ser det ikke minst i de statlige aksjeselskapene eee men jeg pr tror president at eee vi er tjent med en videre faglig debatt som etter hvert også kan bli en del av en større politisk debatt eee og derfor har høyre lagt inn merknader hvor mye ønsker en debatt om dette velkommen,,,,,
858855,1227,23,Stortinget-20220428-095657_839200_866900,27.7,data/proceedings/2022-04-28_proceedings.txt,data/transcriptions/json/2022-04-28_transcription.json,1,0.864406779661017,bm,1277,1336,"til. Jeg vil i likhet med saksordføreren takke for et godt og konstruktivt samarbeid som har ført til brede flertall om viktige saker. Advokater har en helt sentral plass i rettssystemet vårt og er grunnleggende viktige for at folk skal kunne ivareta sine rettigheter på en rekke områder. Advokater er avhengige av tillit, både hos den enkelte klient spesielt",president eee jeg vil i likhet med saksordfører i saken takke for et godt og konstruktivt samarbeid som har ført til brede flertall om viktige saker advokater har en helt sentral plass i rettssystemet vårt og er grunnleggende viktig for at folk kan kunne ivareta sine rettigheter på en rekke områder advokater er avhengig av tillit båden enkelte klient spesielt,,,,,
590296,845,1043,Stortinget-20180611-095427_15033500_15059000,25.5,data/proceedings/2018-06-11_proceedings.txt,data/transcriptions/json/2018-06-11_transcription.json,1,0.9130434782608696,bm,33603,33669,Derfor har Arbeiderpartiet i denne saken sagt at i 2019 må vi også i Norge gi norske banker mulighet til å holde tilbake litt mindre kapital ved utlån til små og mellomstore bedrifter. En slik adgang har de hatt i resten av Europa siden 2013. Det blir det også heldigvis flertall for i denne saken. Arbeiderpartiet har i arbeidet med meldingen fokusert på forskning og utvikling,derfor har arbeiderpartiet i den her saken sagt at i tjuenitten så må vi også i norge gi norske banker mulighet til å holde tilbake litt mindre kapital ved utlån til små og mellomstore bedrifter en slik adgang har de hatt i resten av europa siden tjuetretten og det blir det også heldigvis flertall for i denne saken arbeiderpartiet har i arbeidet med meldinga satt fokus på forskning og utvikling innafor finansnæringa,,,,,
622531,890,272,Stortinget-20190115-095500_7290100_7319200,29.1,data/proceedings/2019-01-15_proceedings.txt,data/transcriptions/json/2019-01-15_transcription.json,1,0.7317073170731707,bm,14301,14338,"om bedre sikkerhet på sjøen har en god intensjon, men i behandlingen av Prop. 51 L for 2014–2015 ble det konkludert med at det ikke var grunnlag for å endre promillegrensa for fritidsbåter for å unngå ulykker.",mossleth vær så god president representantenes eee forslag om bedre sikkerhet på sjøen eee inneholder en god intensjon men i behandlinga av proposisjon femtien l eee tjuefjorten tjuefemten så ble det konkludert med at det ikke var grunnlag for å endre promillegrensen for fritidsbåter for å unngå ulykker,,,,,
295579,442,673,Stortinget-20140522-095755_16247600_16269400,21.8,data/proceedings/2014-05-22_proceedings.txt,data/transcriptions/json/2014-05-22_transcription.json,1,0.8831168831168831,bm,35562,35596,"Det vises til stort overbelegg, høy inntaksterskel og vanskelig skjerming av demente. Statsråden viste også i sitt svar til interpellanten til at antall personer med demens vil øke, ettersom vi blir stadig flere eldre",det vises til stort overbelegg høy inntaksterskel og vanskelig skjerming av demente statråden eee statsråden viste også i sitt svar til interpellanten til at antall personer med demens vil øke ettersom vi blir stadig eee flere eldre ettersom blir star i flere eldre med åra,,,,,
534851,777,638,Stortinget-20171204-155520_6439800_6469200,29.4,data/proceedings/2017-12-04_proceedings.txt,data/transcriptions/json/2017-12-04_transcription.json,1,0.868421052631579,bm,64157,64232,"Vi kan bygge de samme veiene for titalls milliarder kroner mindre med veiselskapet Nye Veier, penger som vi kan bruke på andre viktige tiltak. Gjennom kommunereformen kan man bygge sterkere kommuner, som igjen gir bedre tjenester, f.eks. raskere byggesaksbehandling, som letter næringslivet og øker aktiviteten – og derigjennom skatteinntektene. Det er venstresidens kjennemerke at kun satsinger som kan få en post på statsbudsjettet, er verdt å snakke om. Jeg utfordrer venstresiden til å tenke annerledes.",vi kan bygge dem samme veiene for titalls milliarder kroner mindre med veiselskapet nye veier penger som vi kan bruke på andre viktige tiltak gjennom kommunereformen kan man bygge sterkere kommuner som igjen gir bedre tjenester og for eksempel raskere byggesaksbehandling som letter næringslivet å øke aktiviteten og derigjennom skatteinntektene president det er venstresida kjennemerke det her at kun satsinga som kan få en post på statsbudsjettet er verd å snakke om jeg utfordrer venstresida til å tenke annerledes,,,,,
611836,878,984,Stortinget-20181206-095515_21915000_21943600,28.6,data/proceedings/2018-12-06_proceedings.txt,data/transcriptions/json/2018-12-06_transcription.json,1,0.7350427350427351,nn,46853,46907,at ho meinte det ville oppstå eit demokratisk problem dersom ho ikkje lenger fekk halde fram som statsminister. Eg har lyst til å sitere grunngjevinga hennar for det: «Mange vil kunne oppleve det som mangel på demokrati. Vi må passe på at vi ikke skalter og valter med velgernes tillit til at systemet er,uttalte at ho meinte det vil oppstå eit demokratisk problem dersom ho ikkje lenger får kalde fram som statsminister og eg har lyst til å sitere hinna grunngjeving frå det eg siterer mange vil kunne oppleve det som mangel på demokrati vi må passe på at vi ikkje skaltar og valtar med veljaranes tillit til at systemet er veljarstyrt ikkje er lite styrt,,,,,
417400,612,1091,Stortinget-20160317-095502_14730700_14756300,25.6,data/proceedings/2016-03-17_proceedings.txt,data/transcriptions/json/2016-03-17_transcription.json,1,0.9166666666666666,bm,30759,30817,"Det er slik at petroleumsvirksomheten kommer til å være den viktigste næringen for Norge i mange tiår framover. Det er vår største næring, målt i både arbeidsplasser og bidrag til økonomien. Så langt har vi faktisk produsert mindre enn halvparten av de estimerte ressursene som vi har. Vi har bare så vidt begynt å utforske vår nordligste sokkel.",president det er sånn at eee petroleumsvirksomheten kommer til å være den viktigste næringen for norge i eee mange tiår fremover det er vår største næring målt i både arbeidsplasser og i bidrag til økonomien og så langt så har vi produsert faktisk mindre enn halvparten av de estimerte ressursene som vi har vi har bare så vidt begynt å utforske vår nordligste eee sokkel,,,,,
320696,477,737,Stortinget-20141125-095632_15662900_15689100,26.2,data/proceedings/2014-11-25_proceedings.txt,data/transcriptions/json/2014-11-25_transcription.json,1,0.8888888888888888,bm,33047,33103,Da har i en del tilfeller også andre sider av saken kommet fram og blitt belyst. Det er uheldig dersom det blir mye debatt om saker og problemstillinger som senere viser seg å være feilaktige påstander og konklusjoner. Det er sjelden at beriktigelsene får samme oppmerksomhet i media og offentligheten ellers. Allmennheten kan derfor bli sittende,da har i en det har i en del tilfeller også andre sider av saken kommet fram og blitt belyst det er uheldig hvis det blir møte debatt om saker og problemstillinger som seinere viser seg å være feilaktige påstander og konklusjoner det er sjelden at beriktigelse får samme oppmerksomhet i media og offentligheten ellers allmennheten kan derfor bli sittende ig,,,,,
259110,379,1183,Stortinget-20131022-095413_17051100_17079200,28.1,data/proceedings/2013-10-22_proceedings.txt,data/transcriptions/json/2013-10-22_transcription.json,1,0.9104477611940298,bm,36568,36634,"Jeg er svært glad for at regjeringen vil opprette et investeringsprogram innen Statens pensjonsfond utland, som skal investere i bedrifter og prosjekter i fattige land. Dette har Fremskrittspartiet snakket varmt om lenge, og nå blir det realisert. Det må legges til grunn en balansert holdning til Midtøsten-konflikten. Fremskrittspartiet deler synet om at Norge de senere årene synes å ha havnet litt bakpå når det gjelder Midtøsten,",president jeg er svært glad for at regjeringen vil opprette et investeringsprogram innen statens pensjonsfond utland som skal investere i bedrifter og prosjekter i fattige land dette har fremskrittspartiet snakket varmt om lenge og nå blir det realisertdet må legges til grunn en balansert eee holdning til midtøstenkonflikten fremskrittspartiet deler synet på om at norge i de senere årene synes å havnet litt bak på når det gjelder midtøsten,,,,,
539430,781,142,Stortinget-20171208-085509_4149899_4177500,27.601,data/proceedings/2017-12-08_proceedings.txt,data/transcriptions/json/2017-12-08_transcription.json,1,0.8703703703703703,bm,7368,7421,Rapporten konkluderer med at negative stereotypier om muslimer er virkelig utbredt i det norske samfunnet. Samlet sett viser 34 pst. av befolkningen utpregede fordommer mot muslimer. Hele 47 pst. av respondentene støtter følgende påstand: «Muslimer har selv mye av skylden for økt muslimhets.» Påstanden «Muslimer vil ikke integreres i det norske samfunnet» støttes,rapporten konkluderer med at negative stereotypier om muslimer er virkelig utbredt i det norske samfunnet samlet sett viser trettifire prosent av befolkningen utpregede fordommer mot muslimer hele førtisju prosent av respondentene støtter følgende påstand muslimer har selv mye av skylden for økt muslimhets og påstanden muslimer vil ikke integreres i det norske samfunnet den støttes avle trettini prosent,,,,,
753551,1086,166,Stortinget-20201216-095508_4654000_4683200,29.2,data/proceedings/2020-12-16_proceedings.txt,data/transcriptions/json/2020-12-16_transcription.json,1,0.7292817679558011,bm,9527,9605,"i den personellgruppa som vi kan rekruttere offiserer videre i Forsvaret fra, og det er et villet grep, rett og slett fordi vi har behov for å ha allsidig kompetanse. Det er utfordringer når det gjelder kapasitet på Krigsskolen, og det er også utfordringer når det gjelder innkvartering, men mine rapporter går ut på at dette er ting vi skal klare å løse. Det er også sånn at vi får inn en del vanlige studenter som ikke nødvendigvis",i den personellgruppa der vi kan rekruttere offisere videre i eee i forsvaret og det er en ville et ville grep eee president rett og slett for at vi har behov for å ha allsidig kompetanse der der er utfordringer når det gjelder når det gjelder kapasitet på krigsskolen og så er det også utfordringer når det gjelder når det gjelder innkvartering men jeg har får min rapport at det er det det går på at det her er det her er ting vi eee vi skal klare å eee å løyse det er også sånn at vi får inn en del vanlige studenter som eee ikke nødvendigvis,,,,,
668840,950,128,Stortinget-20191003-155523_1629300_1658800,29.5,data/proceedings/2019-10-03_proceedings.txt,data/transcriptions/json/2019-10-03_transcription.json,1,0.7349397590361446,bm,54148,54225,"la representanten få prøve igjen, hente det fram fra hukommelsen og gi oss et skikkelig svar på hvorfor de mener det er bra å kutte 40 mill. kr i nødvendig utstyr til politiet. Eg kan verken bekrefte eller avkrefte om det faktisk er tilfellet. Det kan godt hende at vi har budsjettert på heilt andre måtar enn det representanten her peikar på. Men denne typen detaljkunnskap kan ikkje representanten forvente å få svar på frå ein tilfeldig",la representanten får prøve igjen å hente det fram fra hukommelsen og gi oss et skikkelig svar på hvorfor de meiner at det er bra å kutte førti millioner i nødvendig utstyr til politiet fylkesnes jeg kan eee jeg kan verken gå god eee kan verken eee bekrefte eller avkrefte om det er faktisk et tilfelle eee det kan godt jenner at vi har budsjett budsjettert på helt andre typer måte enn det representanten her eee påpeker men altså den her typen detaljkunnskap kan ikke representanten forvente å få svar på fra en tilfeldig,,,,,
